employee_id,company_id,dept,seniority,SALARY,join_date,quit_date,churn,duration_jours
150613,2,engineer,19,336000,2014-02-24,NA,No,
786317,10,data_science,28,249000,2013-01-22,NA,No,
89930,2,customer_service,27,120000,2011-09-26,2013-09-06,yes,711
730504,2,marketing,11,125000,2011-05-09,2013-04-05,yes,697
378178,1,customer_service,7,83000,2015-01-12,NA,No,
980866,5,engineer,7,143000,2011-05-09,2012-01-03,yes,239
255290,2,marketing,19,169000,2012-07-23,2013-05-31,yes,312
741023,6,sales,18,178000,2015-11-16,NA,No,
350061,7,customer_service,7,67000,2011-05-09,2015-09-03,yes,1578
302674,5,engineer,12,176000,2011-08-08,2013-08-09,yes,732
752097,1,customer_service,3,32000,2015-01-26,NA,No,
229275,1,data_science,17,285000,2015-12-07,NA,No,
616320,1,engineer,12,193000,2012-04-23,2014-01-31,yes,648
922844,2,customer_service,4,29000,2013-06-03,NA,No,
66449,5,engineer,15,227000,2014-06-23,NA,No,
71900,1,marketing,19,232000,2014-02-10,NA,No,
717985,1,customer_service,12,84000,2012-05-07,2013-05-17,yes,375
896061,1,engineer,4,77000,2013-12-16,2015-01-02,yes,382
542509,9,engineer,24,242000,2011-03-28,2015-07-10,yes,1565
751944,1,sales,12,128000,2013-07-08,2015-04-16,yes,647
600924,1,sales,12,149000,2015-10-19,NA,No,
177319,10,marketing,16,171000,2014-11-17,NA,No,
501778,9,sales,8,108000,2012-04-18,NA,No,
339732,1,marketing,18,187000,2013-05-28,NA,No,
694678,1,engineer,12,182000,2012-08-06,2013-08-02,yes,361
36207,1,customer_service,9,87000,2015-04-27,NA,No,
448563,9,sales,19,181000,2011-05-23,2012-05-18,yes,361
383517,5,customer_service,7,59000,2015-07-13,NA,No,
838995,1,customer_service,26,110000,2013-07-23,NA,No,
276146,3,data_science,6,123000,2013-07-22,2014-09-05,yes,410
181996,10,sales,12,106000,2013-05-06,NA,No,
747324,8,customer_service,24,97000,2013-05-28,2014-04-11,yes,318
936057,3,engineer,14,165000,2015-06-04,NA,No,
562356,4,engineer,26,254000,2014-04-01,NA,No,
764188,2,customer_service,22,135000,2012-04-23,2013-04-26,yes,368
620327,7,design,2,40000,2012-03-05,2015-05-22,yes,1173
185813,3,data_science,12,184000,2015-09-21,NA,No,
715835,8,customer_service,22,102000,2013-12-23,2014-11-14,yes,326
535016,1,customer_service,3,31000,2012-07-24,2015-03-27,yes,976
944693,1,engineer,10,199000,2014-07-21,NA,No,
74868,4,customer_service,16,95000,2015-09-14,NA,No,
970661,1,sales,16,253000,2013-05-28,NA,No,
632860,6,engineer,6,150000,2012-05-07,2014-06-06,yes,760
373872,9,data_science,22,222000,2011-10-24,2013-09-27,yes,704
400400,1,customer_service,2,26000,2014-08-12,NA,No,
670644,4,customer_service,14,61000,2011-02-28,2011-12-30,yes,305
270528,2,customer_service,11,85000,2012-11-19,2014-12-26,yes,767
12639,6,customer_service,3,22000,2014-04-14,NA,No,
81323,9,customer_service,5,51000,2011-04-11,2014-07-11,yes,1187
410731,5,engineer,4,58000,2012-10-08,NA,No,
874456,10,data_science,27,239000,2015-05-18,NA,No,
789133,2,engineer,16,292000,2011-07-11,2015-05-08,yes,1397
720680,9,engineer,18,255000,2013-12-09,2015-10-02,yes,662
329224,1,design,4,51000,2013-08-12,2014-07-25,yes,347
169675,1,customer_service,23,126000,2011-12-12,2013-09-20,yes,648
689842,1,engineer,16,286000,2013-09-03,2014-08-15,yes,346
756087,5,sales,11,104000,2013-12-30,NA,No,
558555,5,customer_service,11,55000,2014-10-27,NA,No,
365815,1,engineer,16,299000,2011-12-05,NA,No,
843430,1,engineer,2,81000,2012-03-12,NA,No,
820588,10,engineer,26,219000,2011-09-28,2014-02-28,yes,884
400170,2,customer_service,4,29000,2014-06-24,2015-06-05,yes,346
173677,2,sales,6,115000,2014-06-16,NA,No,
185302,1,customer_service,26,123000,2011-08-15,2012-08-03,yes,354
263993,3,marketing,19,154000,2014-08-04,NA,No,
734498,8,marketing,4,43000,2012-03-12,2015-05-01,yes,1145
675330,1,customer_service,4,34000,2012-12-03,2013-10-25,yes,326
660000,1,customer_service,7,80000,2015-07-20,NA,No,
162072,1,customer_service,5,85000,2013-07-29,NA,No,
571295,2,customer_service,12,87000,2011-06-13,2012-06-01,yes,354
720385,1,data_science,19,3.00E+05,2015-09-21,NA,No,
193287,1,customer_service,24,124000,2012-10-15,2013-08-16,yes,305
196606,8,customer_service,21,92000,2012-01-17,2015-08-07,yes,1298
987752,3,engineer,9,153000,2013-12-30,NA,No,
172498,1,data_science,17,295000,2014-07-28,NA,No,
973294,4,marketing,21,159000,2011-10-10,2012-10-05,yes,361
787503,7,customer_service,16,95000,2011-10-31,2015-11-06,yes,1467
994122,9,sales,28,164000,2013-12-02,NA,No,
914654,3,engineer,4,69000,2014-11-10,NA,No,
324830,8,data_science,7,150000,2012-04-23,2013-04-19,yes,361
67236,4,engineer,10,168000,2014-11-10,2015-10-30,yes,354
12648,1,data_science,13,215000,2015-11-30,NA,No,
318063,2,customer_service,20,103000,2015-03-09,NA,No,
334087,1,customer_service,26,126000,2014-06-23,2015-06-19,yes,361
937271,2,sales,11,132000,2012-06-25,2013-05-31,yes,340
905115,1,customer_service,9,87000,2012-05-01,2013-05-31,yes,395
77451,5,customer_service,6,53000,2015-07-13,NA,No,
334708,3,engineer,20,230000,2014-02-24,2015-01-30,yes,340
650275,1,customer_service,12,89000,2013-07-01,NA,No,
538614,10,customer_service,6,57000,2012-04-03,2015-11-06,yes,1312
296339,6,customer_service,8,67000,2011-05-02,2013-07-05,yes,795
73870,5,customer_service,10,65000,2015-11-09,NA,No,
633551,7,customer_service,12,60000,2014-11-03,NA,No,
439293,4,sales,8,116000,2011-10-11,2015-06-12,yes,1340
131626,5,customer_service,2,24000,2015-02-23,NA,No,
408177,3,sales,4,35000,2012-04-16,2014-08-01,yes,837
114832,2,customer_service,27,134000,2012-10-08,2013-09-06,yes,333
860270,1,sales,27,182000,2015-08-11,NA,No,
362921,1,sales,8,134000,2011-03-21,2014-06-06,yes,1173
109916,7,sales,5,111000,2015-02-23,NA,No,
629759,1,engineer,1,70000,2013-07-01,2014-08-27,yes,422
244361,1,data_science,17,273000,2015-02-17,NA,No,
137064,4,engineer,14,156000,2013-03-11,2015-05-01,yes,781
424257,5,data_science,29,229000,2015-09-14,NA,No,
818301,2,marketing,25,192000,2011-09-19,2015-06-26,yes,1376
963180,2,marketing,18,166000,2011-10-11,NA,No,
582468,2,customer_service,9,83000,2014-08-25,NA,No,
782056,1,customer_service,24,113000,2012-04-12,2014-05-23,yes,771
21480,6,engineer,29,204000,2012-12-17,2014-01-24,yes,403
66339,3,data_science,16,244000,2013-12-23,2014-12-26,yes,368
519122,8,sales,22,146000,2012-11-26,2013-09-20,yes,298
471443,2,engineer,18,322000,2013-01-14,2014-01-17,yes,368
847962,7,customer_service,4,24000,2015-02-09,NA,No,
923154,6,customer_service,21,84000,2015-06-08,NA,No,
148278,3,marketing,18,214000,2014-02-18,NA,No,
790815,3,marketing,26,180000,2013-04-01,NA,No,
599628,1,marketing,19,198000,2014-08-25,2015-08-28,yes,368
235167,1,customer_service,21,111000,2014-03-24,2015-05-01,yes,403
771493,8,data_science,2,55000,2012-08-08,2014-10-10,yes,793
995241,7,customer_service,17,1.00E+05,2015-08-17,NA,No,
172937,5,customer_service,9,59000,2015-07-20,NA,No,
862673,1,customer_service,8,85000,2014-03-03,NA,No,
121620,6,sales,3,40000,2012-05-31,2015-08-28,yes,1184
211270,2,customer_service,16,112000,2013-04-30,NA,No,
871650,7,customer_service,23,1.00E+05,2014-12-08,2015-11-13,yes,340
923059,5,sales,2,31000,2013-06-10,NA,No,
1980,5,engineer,24,233000,2014-07-21,NA,No,
591817,1,data_science,19,292000,2014-12-29,NA,No,
877420,1,engineer,19,297000,2014-04-22,NA,No,
519720,4,sales,9,112000,2011-09-14,2012-10-05,yes,387
66189,3,customer_service,13,56000,2014-06-16,2015-07-16,yes,395
415589,1,engineer,29,292000,2011-04-11,2013-02-15,yes,676
880432,3,customer_service,13,60000,2011-09-19,2012-08-10,yes,326
213085,6,customer_service,21,88000,2012-05-29,2013-07-19,yes,416
572004,2,customer_service,25,106000,2012-05-07,2013-03-01,yes,298
723328,1,engineer,24,366000,2012-01-23,2013-01-11,yes,354
255905,1,data_science,16,276000,2011-02-14,2012-04-13,yes,424
622188,1,engineer,26,359000,2011-08-01,2013-08-30,yes,760
560993,2,design,25,229000,2013-04-17,2015-08-14,yes,849
10955,3,customer_service,20,77000,2013-07-29,2014-08-15,yes,382
270368,1,data_science,27,296000,2013-01-22,NA,No,
27968,3,customer_service,11,55000,2012-03-13,2013-03-15,yes,367
751268,9,engineer,13,136000,2014-05-13,NA,No,
153973,3,data_science,4,57000,2014-01-13,NA,No,
819033,5,engineer,12,165000,2011-03-28,2015-02-13,yes,1418
846252,3,engineer,22,272000,2012-02-06,2013-12-06,yes,669
810496,7,customer_service,24,97000,2012-12-24,2015-01-02,yes,739
374484,2,customer_service,29,122000,2011-05-09,2014-08-22,yes,1201
821288,6,design,29,178000,2011-11-07,2015-10-30,yes,1453
300375,1,engineer,7,194000,2015-10-19,NA,No,
431507,2,data_science,5,213000,2013-06-10,2015-07-24,yes,774
274964,1,design,12,114000,2012-07-16,NA,No,
449107,5,data_science,29,210000,2014-09-22,NA,No,
689503,5,marketing,3,39000,2014-05-14,NA,No,
680471,2,sales,20,155000,2011-07-18,2012-07-13,yes,361
220268,9,customer_service,8,67000,2011-08-09,2014-10-14,yes,1162
860030,3,sales,2,40000,2015-11-25,NA,No,
662085,2,design,20,230000,2012-12-17,2013-11-08,yes,326
223888,2,data_science,19,344000,2011-08-08,2015-05-22,yes,1383
131879,6,customer_service,24,90000,2014-08-18,NA,No,
740202,2,customer_service,2,31000,2011-03-22,2015-09-25,yes,1648
528065,6,customer_service,14,61000,2013-01-22,NA,No,
247641,1,design,13,140000,2013-06-24,2014-06-27,yes,368
908395,2,engineer,10,189000,2015-07-20,NA,No,
365113,1,engineer,15,294000,2013-09-30,NA,No,
634937,1,engineer,29,314000,2014-04-07,NA,No,
234516,2,customer_service,18,126000,2015-08-10,NA,No,
354766,8,sales,12,109000,2015-11-23,NA,No,
947434,6,customer_service,25,69000,2013-08-12,2015-11-27,yes,837
244462,2,engineer,1,70000,2012-02-27,2015-01-23,yes,1061
38855,1,engineer,9,194000,2015-10-12,NA,No,
198389,6,marketing,3,38000,2011-11-09,2012-10-19,yes,345
813453,1,design,22,168000,2011-03-28,2012-03-07,yes,345
737104,1,customer_service,11,80000,2013-01-14,2014-01-24,yes,375
684754,3,engineer,12,149000,2012-04-09,2014-05-09,yes,760
758041,1,customer_service,2,29000,2015-01-26,NA,No,
76580,6,customer_service,27,96000,2013-02-19,2015-03-27,yes,766
754707,1,marketing,3,48000,2015-02-17,NA,No,
326555,4,data_science,15,216000,2013-01-28,NA,No,
860537,2,customer_service,24,137000,2014-11-17,NA,No,
675433,6,data_science,29,203000,2011-11-28,2014-01-24,yes,788
992959,5,customer_service,13,68000,2015-02-17,NA,No,
466809,3,data_science,13,174000,2012-10-29,NA,No,
526725,1,customer_service,22,132000,2011-04-04,2012-10-12,yes,557
970165,3,marketing,10,103000,2012-08-27,2014-06-27,yes,669
553127,1,customer_service,21,138000,2014-09-02,NA,No,
498721,1,engineer,23,299000,2011-04-04,2015-01-30,yes,1397
737102,5,marketing,16,160000,2011-05-02,2012-05-11,yes,375
662236,6,design,23,172000,2012-03-21,2013-04-12,yes,387
753787,3,engineer,10,163000,2013-11-19,2015-11-27,yes,738
480879,6,marketing,26,162000,2011-10-03,2015-09-25,yes,1453
967255,3,customer_service,19,97000,2011-05-03,2013-03-15,yes,682
858431,3,sales,4,45000,2011-05-09,2012-08-10,yes,459
33778,2,marketing,2,50000,2013-11-21,NA,No,
610777,2,sales,29,199000,2013-03-04,2014-12-12,yes,648
641806,1,customer_service,9,88000,2014-09-22,NA,No,
963017,1,customer_service,13,88000,2014-07-21,2015-09-11,yes,417
368180,1,engineer,9,213000,2015-04-20,NA,No,
124378,1,engineer,13,196000,2012-08-13,2014-10-10,yes,788
688585,1,customer_service,2,29000,2013-09-11,2014-09-19,yes,373
554861,1,customer_service,20,140000,2013-07-29,2014-08-15,yes,382
343556,4,customer_service,21,112000,2015-06-08,NA,No,
806470,5,customer_service,15,82000,2014-01-13,2015-01-02,yes,354
341513,8,customer_service,25,89000,2013-05-28,NA,No,
938725,6,customer_service,13,64000,2014-09-22,2015-10-02,yes,375
868093,3,customer_service,6,56000,2011-08-29,NA,No,
636890,3,marketing,15,140000,2013-02-25,2013-12-20,yes,298
253271,5,data_science,27,227000,2014-05-13,2015-04-06,yes,328
17525,1,sales,14,130000,2013-09-03,2014-09-19,yes,381
959684,1,engineer,26,301000,2012-04-23,NA,No,
698888,5,engineer,20,193000,2013-12-02,2014-12-19,yes,382
416837,2,customer_service,29,140000,2015-11-03,NA,No,
65581,1,engineer,4,67000,2012-03-05,2013-03-08,yes,368
92640,1,marketing,7,115000,2013-04-22,2015-01-16,yes,634
557063,2,engineer,8,226000,2012-01-17,2015-02-27,yes,1137
725085,7,sales,23,147000,2014-02-10,2015-04-17,yes,431
159155,6,customer_service,10,62000,2011-11-14,2012-12-21,yes,403
260488,1,engineer,27,258000,2012-10-08,2014-10-24,yes,746
344365,5,customer_service,10,68000,2015-11-16,NA,No,
817483,6,customer_service,9,67000,2011-04-04,2012-04-13,yes,375
728348,7,customer_service,7,63000,2013-05-06,NA,No,
989492,4,marketing,12,102000,2012-04-09,2013-11-22,yes,592
510338,3,data_science,9,165000,2013-10-15,NA,No,
25917,5,customer_service,19,98000,2014-11-10,2015-11-20,yes,375
240011,1,engineer,14,197000,2014-02-10,2015-01-23,yes,347
768466,5,engineer,11,165000,2011-10-10,2014-12-05,yes,1152
917314,3,customer_service,27,70000,2014-03-31,2015-05-29,yes,424
527870,7,customer_service,19,102000,2011-07-13,2013-12-13,yes,884
766855,1,marketing,5,144000,2011-11-28,2012-11-30,yes,368
173437,9,data_science,21,283000,2015-11-09,NA,No,
383065,4,engineer,5,149000,2013-10-21,NA,No,
554358,1,customer_service,8,67000,2011-01-24,2013-03-01,yes,767
363906,6,customer_service,6,65000,2014-12-15,NA,No,
759536,1,engineer,25,272000,2014-06-24,2015-04-10,yes,290
506528,3,engineer,14,145000,2011-10-03,2013-07-18,yes,654
335912,1,marketing,5,115000,2015-08-31,NA,No,
369218,10,design,29,185000,2011-10-18,2012-10-19,yes,367
770999,2,sales,29,203000,2012-02-06,2012-09-07,yes,214
237015,2,engineer,9,209000,2014-07-31,NA,No,
178297,5,marketing,5,108000,2012-12-17,2013-12-06,yes,354
362151,1,customer_service,20,118000,2012-08-09,2013-08-02,yes,358
469744,1,sales,19,214000,2012-09-10,2013-09-06,yes,361
783231,3,customer_service,2,25000,2013-01-28,NA,No,
180709,9,customer_service,1,29000,2014-12-22,NA,No,
867547,1,customer_service,8,76000,2014-08-04,NA,No,
760040,1,engineer,7,184000,2015-08-10,NA,No,
454485,1,sales,19,196000,2014-12-15,2015-11-13,yes,333
392743,9,customer_service,19,78000,2012-01-30,2013-03-08,yes,403
480135,1,customer_service,15,114000,2012-07-09,2015-07-06,yes,1092
424455,4,marketing,19,167000,2015-06-01,NA,No,
429259,1,data_science,13,181000,2012-09-17,2013-12-06,yes,445
246177,1,marketing,9,143000,2011-12-05,2014-03-28,yes,844
904346,10,customer_service,6,66000,2013-09-11,NA,No,
713240,3,engineer,7,142000,2015-09-08,NA,No,
928375,3,sales,4,41000,2013-12-09,2015-01-16,yes,403
655766,4,sales,6,94000,2013-10-15,2014-12-26,yes,437
444943,2,customer_service,21,105000,2013-09-24,2014-10-24,yes,395
245649,10,marketing,4,39000,2015-07-13,NA,No,
984838,4,sales,23,185000,2015-11-02,NA,No,
563361,1,customer_service,22,132000,2014-04-14,2015-05-01,yes,382
632637,10,customer_service,6,75000,2015-07-06,NA,No,
656254,5,marketing,24,154000,2013-02-04,2015-07-06,yes,882
302916,4,customer_service,19,93000,2013-07-08,NA,No,
761831,4,customer_service,16,106000,2011-07-05,2012-06-29,yes,360
484282,1,sales,8,128000,2013-12-02,2014-12-19,yes,382
844027,1,engineer,3,85000,2015-10-12,NA,No,
871844,4,engineer,6,138000,2014-08-25,NA,No,
58986,2,customer_service,10,81000,2011-10-03,2012-12-04,yes,428
651107,2,sales,16,198000,2013-09-16,2014-10-17,yes,396
342056,1,marketing,5,138000,2011-08-08,2012-09-14,yes,403
866856,1,engineer,13,173000,2014-04-21,NA,No,
750272,2,engineer,18,291000,2014-05-12,NA,No,
751581,5,customer_service,5,71000,2013-01-07,2015-01-09,yes,732
854895,2,marketing,9,132000,2015-03-09,NA,No,
764066,1,sales,28,174000,2012-03-12,2013-04-05,yes,389
355560,4,marketing,3,35000,2015-04-27,NA,No,
439550,4,customer_service,7,65000,2015-09-28,NA,No,
348394,1,sales,9,136000,2014-08-18,2015-06-26,yes,312
336893,2,data_science,12,169000,2012-04-09,2013-03-01,yes,326
732953,6,engineer,26,245000,2015-04-20,NA,No,
704771,1,data_science,17,324000,2014-12-22,2015-11-27,yes,340
273727,7,marketing,29,168000,2013-08-12,2014-10-17,yes,431
349632,5,marketing,9,98000,2015-03-02,NA,No,
350619,1,sales,4,58000,2013-03-27,2014-01-10,yes,289
729500,1,customer_service,8,86000,2014-11-19,NA,No,
557105,1,customer_service,12,74000,2013-01-07,2015-05-01,yes,844
81121,1,engineer,1,69000,2015-05-26,NA,No,
559405,4,customer_service,8,66000,2015-03-17,NA,No,
358106,10,sales,2,44000,2013-07-01,2015-03-20,yes,627
239561,1,customer_service,14,81000,2014-09-22,NA,No,
911232,5,customer_service,5,57000,2012-04-09,2013-02-22,yes,319
729186,1,customer_service,5,78000,2014-06-02,NA,No,
914446,4,marketing,18,169000,2011-09-06,2012-07-06,yes,304
951577,5,customer_service,11,67000,2013-08-06,2015-10-16,yes,801
204147,8,sales,18,147000,2013-04-22,NA,No,
833138,4,engineer,4,61000,2012-11-05,2013-09-20,yes,319
543308,1,data_science,1,86000,2013-04-01,2014-03-14,yes,347
230074,2,customer_service,11,74000,2011-06-27,2014-08-01,yes,1131
994867,12,engineer,4,43000,2014-10-13,NA,No,
353756,1,engineer,28,279000,2015-01-05,NA,No,
849036,1,engineer,13,181000,2011-06-06,2012-03-30,yes,298
714792,1,data_science,12,188000,2014-05-12,NA,No,
435604,4,customer_service,12,79000,2015-11-30,NA,No,
233704,2,customer_service,23,147000,2013-06-17,2014-06-20,yes,368
776565,5,sales,22,148000,2011-06-27,2013-05-24,yes,697
916360,1,customer_service,21,137000,2011-03-21,2012-06-15,yes,452
115840,2,marketing,16,184000,2011-04-25,2013-04-12,yes,718
66567,1,customer_service,13,86000,2012-11-12,NA,No,
273184,2,engineer,1,88000,2013-05-06,2014-04-11,yes,340
622123,9,customer_service,4,24000,2013-06-17,2014-08-29,yes,438
193925,2,sales,27,227000,2014-05-12,NA,No,
64861,9,marketing,14,142000,2015-10-26,NA,No,
258966,6,sales,9,94000,2013-06-03,NA,No,
213142,4,data_science,21,180000,2012-11-05,2014-10-10,yes,704
651265,1,data_science,20,303000,2013-10-14,2015-09-18,yes,704
375411,8,marketing,19,155000,2013-10-07,2014-12-19,yes,438
331420,10,engineer,11,160000,2011-05-23,NA,No,
287707,1,customer_service,19,115000,2011-04-11,2014-01-10,yes,1005
69780,3,customer_service,20,105000,2012-09-04,2015-09-18,yes,1109
994419,9,engineer,6,152000,2014-12-15,NA,No,
574864,1,customer_service,7,83000,2011-10-31,2013-09-13,yes,683
562292,8,data_science,23,257000,2013-07-15,NA,No,
792245,8,engineer,1,49000,2013-09-03,NA,No,
724442,4,design,5,101000,2013-12-09,2014-12-19,yes,375
428380,1,engineer,28,286000,2012-05-07,2013-05-03,yes,361
848199,9,customer_service,11,66000,2011-08-01,2013-06-07,yes,676
60539,4,data_science,9,151000,2013-05-13,NA,No,
646894,6,marketing,17,172000,2015-11-23,NA,No,
394721,2,customer_service,2,34000,2012-04-09,2015-05-29,yes,1145
792144,9,marketing,5,83000,2015-08-19,NA,No,
82950,1,customer_service,5,80000,2014-12-01,NA,No,
375545,2,customer_service,11,78000,2011-05-23,2015-07-24,yes,1523
919044,2,marketing,13,134000,2012-01-17,2012-10-12,yes,269
490205,7,sales,5,77000,2012-11-19,2014-09-19,yes,669
976351,1,marketing,24,195000,2013-03-27,2015-06-26,yes,821
154263,2,marketing,26,179000,2014-12-29,NA,No,
661402,5,marketing,5,114000,2011-09-06,2013-05-24,yes,626
723274,1,data_science,13,175000,2014-04-14,NA,No,
540614,3,engineer,10,143000,2011-02-14,2012-01-13,yes,333
804297,1,marketing,23,193000,2015-11-03,NA,No,
396669,6,customer_service,8,58000,2011-07-05,2014-05-02,yes,1032
289272,1,engineer,4,89000,2013-01-07,2014-01-03,yes,361
795511,4,engineer,15,213000,2011-11-14,2015-03-06,yes,1208
845988,7,design,1,37000,2015-01-20,NA,No,
27144,2,customer_service,5,69000,2013-10-14,2014-11-21,yes,403
